정류소명,정류소아이디,총승차건수,총하차건수,승차건수(카드),하차건수(카드),승차건수(현금),일평균승하차건수
랜드마크시티센트럴더샵,38636,67,3285,67,3285,0,108
랜드마크시티센트럴더샵(106동),38665,954,7065,954,7065,0,258
랜드마크시티센트럴더샵(106동),38666,6885,700,6879,700,6,244
랜드마크시티센트럴더샵(203동),38645,16018,1115,16018,1115,0,552
랜드마크시티센트럴더샵(203동),38650,1103,13387,1103,13387,0,467
럭키아파트,23488,338,165,338,165,0,16
럭키아파트,38115,3963,153,3963,153,0,132
럭키아파트,38132,684,7760,684,7760,0,272
레이크파크,42840,1458,3323,1452,3323,6,154
레전드호텔,35639,1351,1755,1351,1755,0,100
레전드호텔,35640,60,312,60,312,0,12
레지던스라이크홈,92012,434,5623,434,5623,0,195
로봇랜드입구,89022,3219,68,3217,68,2,106
로봇랜드입구,89023,4,2002,4,2002,0,64
로봇타워,89301,3,581,3,581,0,18
로봇타워,89302,719,33,719,33,0,24
로얄금속,40599,5284,3462,5279,3462,5,282
로얄아파트,37247,31299,15619,31260,15619,39,1513
로얄아파트,37424,578,205,569,205,9,25
로얄타운,42047,1845,3130,1824,3130,21,160
로얄타운,42049,1930,1357,1924,1357,6,106
로얄타운,42050,1794,1529,1788,1529,6,107
로얄호텔,43542,23,38,23,38,0,1
로얄호텔,43878,18,22,16,22,2,1
롯데마트,35108,3454,4456,3453,4456,1,255
롯데마트,41390,709,14,709,14,0,23
롯데마트,41391,31,2542,31,2542,0,83
롯데마트,42829,19032,9728,19032,9728,0,927
롯데마트,42838,9469,19965,9469,19965,0,949
롯데마트계양점(고용복지센터),41227,25696,16481,25612,16481,84,1360
롯데마트계양점(고용복지센터),41424,10428,18232,10414,18232,14,924
롯데마트송도점,38523,2509,679,2506,679,3,102
롯데몰.김포공항,25174,366,1518,366,1518,0,60
롯데백화점(인천터미널),37513,172151,156176,171815,156176,336,10591
롯데백화점(인천터미널),39588,162196,117813,161932,117813,264,9032
롯데슈퍼,38072,9062,3372,9057,3372,5,401
롯데슈퍼,38074,2850,7360,2842,7360,8,329
롯데슈퍼,42206,2561,4110,2556,4110,5,215
롯데슈퍼,42207,6263,2241,6218,2241,45,274
롯데아파트,38110,7085,9205,7074,9205,11,525
롯데우람아파트,42152,4120,6509,4115,6509,5,342
롯데우람아파트,42603,3647,4629,3616,4629,31,266
롯데월드타워,37327,2305,4843,2301,4843,4,230
롯데캐슬,39795,557,287,557,287,0,27
롯데캐슬,39796,2944,1429,2944,1429,0,141
롯데캐슬,39797,443,98,443,98,0,17
롯데캐슬,39798,54,399,54,399,0,14
롯데캐슬,42835,6904,6065,6892,6065,12,418
롯데캐슬,42884,5510,10184,5504,10184,6,506
롯데캐슬,42999,779,2843,778,2843,1,116
롯데캐슬.모래내시장,39309,52398,18880,52294,18880,104,2299
롯데캐슬모래내시장,39310,27958,49339,27927,49339,31,2493
롯데캐슬캠퍼스타운,39977,13,810,13,810,0,26
롯데캐슬캠퍼스타운,39978,2595,2929,2595,2929,0,178
롯데캐슬후문,39285,4097,3927,4088,3927,9,258
루에블리아파트,89283,1955,3959,1944,3959,11,190
루에블리아파트,89284,5786,5686,5783,5686,3,370
루원더퍼스트아파트,89107,3768,6663,3765,6663,3,336
루원더퍼스트아파트,89108,8888,1823,8876,1823,12,345
루원더퍼스트아파트105동앞,89378,154,1064,154,1064,0,39
루원숲속마을,89383,392,1324,389,1324,3,55
루원숲속마을,89384,9,418,9,418,0,13
루원시티2차리더스뷰아파트,89072,13272,11484,13265,11484,7,798
루원시티사거리,89076,1472,939,1466,939,6,77
루원시티사거리,89077,422,1020,418,1020,4,46
루원시티프라디움,89150,13785,3849,13771,3849,14,568
루원시티프라디움105동,89308,8963,9740,8943,9740,20,603
루원시티프라디움105동,89309,3090,5936,3085,5936,5,291
루원이편한세상하늘채(107동),42225,12714,17734,12684,17734,30,982
루원이편한세상하늘채(112동),42721,2568,1677,2560,1677,8,136
루원이편한세상하늘채(125동),42216,4045,1995,4043,1995,2,194
루원제일풍경채정문앞,89040,3315,10173,3307,10173,8,435
루원중학교,89493,774,293,774,293,0,34
루원중학교,89494,19,300,19,300,0,10
루원지웰시티푸르지오,42228,9008,8438,8983,8438,25,562
루원호반베르디움,89149,4709,12546,4700,12546,9,556
루원호반베르디움104동,89368,943,1677,943,1677,0,84
리안월드입구,90177,36,29,36,29,0,2
리안월드입구,90178,25,23,25,23,0,1
린나이코리아,40011,7,292,4,292,3,9
린나이코리아,40012,469,0,469,0,0,15
린스트라우스,42881,7632,3306,7618,3306,14,352
린스트라우스정문,42795,6674,3938,6674,3938,0,342
린스트리우스,42831,3371,3016,3368,3016,3,206
마그네,43028,204,181,204,181,0,12
마그네다리,43158,257,152,257,152,0,13
마그네다리,43900,17,14,17,14,0,1
마그네사거리,43029,303,262,303,262,0,18
마그네사거리,43030,346,342,344,342,2,22
마니교통차고지,89496,293,4,293,4,0,9
마니산상회,43417,131,15,122,15,9,4
마니산상회,43443,47,65,47,65,0,3
마니산입구,43102,141,461,141,461,0,19
마니산입구,43103,576,197,573,197,3,24
마당개,35681,66,65,64,65,2,4
마당개,35697,75,22,75,22,0,3
마린월드,70004,891,181,858,181,33,34
마린월드,70029,7,87,1,87,6,3
마미,43747,20,15,20,15,0,1
마미,43765,7,3,7,3,0,0
마송,80131,837,3821,834,3821,3,150
마송,80132,3157,779,3135,779,22,126
마시란,35424,161,335,161,335,0,16
마시란,35425,294,76,293,76,1,11
마을금고,40528,2041,7628,2020,7628,21,311
마을회관,43314,28,0,27,0,1,0
마을회관,43773,0,8,0,8,0,0
마을회관입구,35024,581,1969,543,1969,38,82
마을회관입구,35402,1169,191,1166,191,3,43
마장공원,40286,6340,28,6303,28,37,205
마장포,35679,12,9,12,9,0,0
마장포,35699,291,41,262,41,29,10
마장포고개,35677,42,38,42,38,0,2
마장포고개,35701,71,28,71,28,0,3
마전고등학교,42752,104,4219,104,4219,0,139
마전고등학교,42753,3700,180,3700,180,0,125
마전역,42412,2714,8346,2712,8346,2,356
마전역,42413,18828,4325,18821,4325,7,746
마전주공아파트,42420,31,131,26,131,5,5
마전주공아파트,89322,0,1,0,1,0,0
마전지구1,42643,7881,52,7881,52,0,255
마전지구2,42645,17,4368,17,4368,0,141
마전지구3,42646,8,4710,8,4710,0,152
마전지구대원아파트,42481,4476,68,4476,68,0,146
마전지구대원아파트,89446,17,4573,17,4573,0,148
마전지구버스차고지,89259,3317,52,3316,52,1,108
마전지구버스차고지,89345,38,2262,36,2262,2,74
마전초등학교,42408,4485,5185,4485,5185,0,311
마포역,14001,5,519,5,519,0,16
마포역,14002,366,1,366,1,0,11
막촌,43460,338,12,317,12,21,11
막촌,43776,2,174,2,174,0,5
만석동행정복지센터,36046,3946,1476,3909,1476,37,174
만석부두,36076,382,3565,379,3565,3,127
만석부두,36079,4624,1727,4589,1727,35,204
만석비치타운,36106,655,6691,654,6691,1,236
만석비치타운,36126,1355,1117,1355,1117,0,79
만석삼거리,36185,2307,5190,2276,5190,31,241
만석삼거리,36186,954,1356,951,1356,3,74
만석주공,36057,13740,2427,13669,2427,71,521
만석초등학교,36056,647,194,628,194,19,27
만석초등학교,36187,1,147,1,147,0,4
만수1동행정복지센터,39294,12626,4692,12586,4692,40,558
만수2동행정복지센터·포레시안,39731,16133,9030,16130,9030,3,811
만수2동행정복지센터·포레시안,39735,9811,11024,9809,11024,2,672
만수3동주민센터,39425,17174,24262,17120,24262,54,1336
만수3동주민센터,39427,29762,11345,29718,11345,44,1326
만수3동주민센터,39544,507,130,502,130,5,20
만수3동주민센터,39545,70,956,70,956,0,33
만수4동주민센터,39452,6117,6339,6080,6339,37,401
만수4동주민센터,39454,6205,11318,6184,11318,21,565
만수6동주민센터입구,39277,4279,12846,4275,12846,4,552
만수7.8단지앞,39497,896,1890,888,1890,8,89
만수7.8단지앞,39635,2597,2189,2597,2189,0,154
만수북중학교,39468,1009,1796,1009,1796,0,90
만수북중학교,39469,2035,576,2035,576,0,84
만수북초등학교,39420,5547,4427,5507,4427,40,321
만수소방서,39428,8033,14448,7978,14448,55,725
만수소방서,39433,31773,11616,31692,11616,81,1399
만수신동아아파트·동인천고,39485,9126,8660,8538,8660,588,573
만수신동아아파트·동인천고,39578,515,132,500,132,15,20
만수역,39385,2612,61,2612,61,0,86
만수역,39388,354,17213,342,17213,12,566
만수종합시장,39451,26125,9226,25985,9226,140,1140
만수종합시장,39592,8596,20263,8519,20263,77,930
만수주공1단지,39401,3209,3364,3187,3364,22,212
만수주공320동앞,39431,1373,1758,1373,1758,0,101
만수주공4단지,39440,7770,5649,7750,5649,20,432
만수주공4단지,39443,9719,9149,9707,9149,12,608
만수주공정문,39408,10141,8005,10117,8005,24,585
만수주공정문,39410,3011,3285,2998,3285,13,203
만수주공후문,39435,4149,10344,4133,10344,16,467
만수주공후문,39438,13269,3922,13220,3922,49,554
만수중(대토단지),39400,204,1415,204,1415,0,52
만수중학교후문,39745,95,781,95,781,0,28
만수초등학교,39303,1542,4276,1539,4276,3,187
만수초등학교,39307,420,800,417,800,3,39
만수치안센터,39455,849,487,849,487,0,43
만월종합사회복지관,92065,1,1494,1,1494,0,48
만월중학교,39962,2056,201,2043,201,13,72
만월중학교,39963,80,2250,80,2250,0,75
만의골입구,39666,68,49,68,49,0,3
만의골입구,39672,1,46,1,46,0,1
만정낚시터,35682,48,53,48,53,0,3
만정낚시터,35696,34,31,33,31,1,2
만정낚시터입구,35683,22,78,21,78,1,3
만정낚시터입구,35695,72,13,68,13,4,2
망양돈대,90224,2,19,2,19,0,0
망양돈대,90225,16,4,16,4,0,0
망월3리,43332,199,125,192,125,7,10
망월3리,43580,0,42,0,42,0,1
망월입구,43117,3,1,3,1,0,0
망월입구,43576,12,33,11,33,1,1
망월입구,43790,13,19,13,19,0,1
망월종점,43788,6,6,5,6,1,0
매음1리마을회관,90173,17,17,17,17,0,1
매음1리마을회관,90174,24,7,22,7,2,1
매음3리마을회관(민머루),90321,9,4,9,4,0,0
매음3리마을회관(민머루),90322,6,0,6,0,0,0
매제미고개,43837,19,4,19,4,0,0
매제미고개,43988,0,6,0,6,0,0
먼우금사거리,38114,6990,5479,6974,5479,16,402
먼우금초등학교,38021,3206,11030,3206,11030,0,459
메이루즈커낼파크뷰,42747,2466,8660,2459,8660,7,358
메이루즈커낼파크뷰,42762,10022,3491,10014,3491,8,435
메이루즈커낼파크뷰정문,42794,3960,4205,3960,4205,0,263
메제미,43302,66,16,66,16,0,2
메제미,43598,31,59,31,59,0,2
면사무소입구,90018,12,181,11,181,1,6
면사무소입구,90019,123,16,117,16,6,4
면허시험장,39006,2700,2632,2700,2632,0,172
명가빌라(회차),37553,2132,2046,2109,2046,23,134
명보주택앞,43979,1,17,1,17,0,0
명보주택앞,43984,43,8,43,8,0,1
명신여자고등학교,40289,13409,4464,13399,4464,10,576
명신여자고등학교,40291,4444,8963,4434,8963,10,432
명신초등학교,43394,91,0,89,0,2,2
명신초등학교,43803,2,79,2,79,0,2
명진부페,43632,10,10,10,10,0,0
명현중학교,41405,2495,7925,2495,7925,0,336
명현초등학교,41559,6062,1875,6062,1875,0,256
명현초등학교,41560,1389,4414,1389,4414,0,187
명현초등학교(효성지구대),41069,3,1036,3,1036,0,33
모다아울렛,89190,1949,2504,1946,2504,3,143
모래내시장,39295,14131,12638,14097,12638,34,863
모래내시장,39298,12497,9936,12486,9936,11,723
모래내시장,39344,6835,5969,6835,5969,0,413
모래내시장,39350,11325,12324,11275,12324,50,762
모래내시장역(1번출구),39338,10545,9028,10514,9028,31,631
모래내시장역(2번출구),39909,9113,11701,9091,11701,22,671
모래내시장역(3번출구),39339,34867,32547,34789,32547,78,2174
모래내시장역(4번출구),39335,1972,5392,1966,5392,6,237
모래방죽사거리,89228,1539,1171,1539,1171,0,87
모래방죽사거리,89229,3564,3216,3555,3216,9,218
모름말,90255,5,1,4,1,1,0
모름말,90311,0,15,0,15,0,0
모리부락입구,90304,13,0,13,0,0,0
모아미래도,89344,2310,1550,2310,1550,0,124
모아아파트,70033,262,682,254,682,8,30
모아아파트.세종프라자,70034,690,241,680,241,10,30
모현,43659,6,251,6,251,0,8
모현,43689,253,9,249,9,4,8
목감IC진입(미정차),70226,4,0,4,0,0,0
목개마을,90153,10,7,10,7,0,0
목개마을,90154,23,14,22,14,1,1
목너머,35863,47,7,47,7,0,1
목너머,35864,1,31,1,31,0,1
목련어린이집,40824,9905,3199,9899,3199,6,422
목비고개,43032,50,102,50,102,0,4
목비고개,43272,153,127,152,127,1,9
목상교입구,41493,17,0,17,0,0,0
목상교입구,41519,0,18,0,18,0,0
목상교차로,41636,5,189,5,189,0,6
목상교차로,41637,159,2859,159,2859,0,97
목상동(새봄농원입구),41323,0,28,0,28,0,0
목상동(새봄농원입구),41324,33,18,30,18,3,1
목상동마을입구,41318,1,121,1,121,0,3
목상동마을입구,41517,106,22,106,22,0,4
목상동솔밭.이주단지입구,41316,735,58,725,58,10,25
목상동솔밭.이주단지입구,41317,55,584,55,584,0,20
목장앞,43503,1,8,1,8,0,0
목장앞,43688,2,4,2,4,0,0
목재단지,42036,350,657,349,657,1,32
목재부두사거리,42949,4,304,4,304,0,9
목재부두사거리,42960,67,50,67,50,0,3
목화빌라,37545,1,416,1,416,0,13
목화예식장,39446,13426,11705,13368,11705,58,810
목화예식장,39448,13410,18231,13352,18231,58,1020
무내미마을,39496,232,680,230,680,2,29
무내미마을,40106,157,2110,157,2110,0,73
무선내,44199,11,15,10,15,1,0
무의공영주차장,35871,5,1,5,1,0,0
무의도입구,35001,3142,197,3139,197,3,107
무의도입구,35002,425,3421,413,3421,12,124
무의도주민자치센터,35738,274,14,272,14,2,9
무의도주민자치센터,35739,12,112,12,112,0,4
무지개.한양8차아파트,40271,6317,4256,6306,4256,11,341
무지개.한양8차아파트,40276,5782,8740,5756,8740,26,468
무지개아파트,38366,3387,2386,3380,2386,7,186
무지개아파트(동남아파트),38042,4988,907,4944,907,44,190
무학리입구,90276,43,37,43,37,0,2
묵골,43498,31,11,30,11,1,1
묵골,43684,9,19,8,19,1,0
문남마을,38250,5433,3926,5432,3926,1,301
문남초등학교,38214,2127,2035,2122,2035,5,134
문남초등학교,38216,2399,3055,2396,3055,3,175
문말3거리,44084,7,0,7,0,0,0
문말3거리,44169,0,1,0,1,0,0
문말삼거리,44001,257,23,251,23,6,9
문말삼거리,44002,29,218,27,218,2,7
문산교회앞,43340,16,25,15,25,1,1
문산교회앞,43589,25,25,24,25,1,1
문산리마을회관,43101,127,299,126,299,1,13
문일여고·하우스토리만수아파트,39313,1117,4187,1117,4187,0,171
문일여고·하우스토리만수아파트,39314,5497,732,5489,732,8,200
문일여자고등학교후문,39685,1643,3201,1643,3201,0,156
문학경기장(X게임장),37643,53,84,38,84,15,4
문학경기장(박태환수영장),38310,3040,1991,3029,1991,11,162
문학경기장(박태환수영장),38311,452,3472,451,3472,1,126
문학경기장(박태환수영장),38329,1037,1265,1036,1265,1,74
문학경기장(박태환수영장),38423,748,1164,745,1164,3,61
문학경기장(야구장),37144,2079,7763,2068,7763,11,317
문학경기장(월드컵경기장),37157,2947,6755,2938,6755,9,312
문학경로당,37087,4855,2890,4855,2890,0,249
문학경로당,37088,4032,3516,4032,3516,0,243
문학고개,37056,2705,2444,2705,2444,0,166
문학고개,37057,2738,3577,2738,3577,0,203
문학고개,37101,3194,3589,3179,3589,15,218
문학우체국,37520,3454,4622,3454,4622,0,260
문학우체국,37521,4790,2747,4790,2747,0,243
문학정보고입구,37107,3569,4986,3569,4986,0,275
문학정보고입구,37108,5420,1708,5420,1708,0,229
문학초등학교,37105,16988,7353,16913,7353,75,785
문학초등학교,37110,7735,13724,7715,13724,20,692
문현,43005,84,55,84,55,0,4
문현,43164,65,41,64,41,1,3
문현,43195,144,2,140,2,4,4
문현,43321,7,135,7,135,0,4
문화교회,40173,202,237,202,237,0,14
문화교회,40174,9064,10257,9013,10257,51,623
문화예술회관,39197,3270,5915,3248,5915,22,296
문화예술회관,39199,678,709,676,709,2,44
물류단지D블럭앞,35604,368,0,368,0,0,11
물류단지F블럭앞,35603,5,522,5,522,0,17
미관광장,38508,44,162,44,162,0,6
미관광장,38512,31,32,31,32,0,2
미단교회사거리,35664,21,22,21,22,0,1
미단교회사거리,35665,3,18,3,18,0,0
미도아파트,37446,1356,1370,1356,1370,0,87
미도아파트,41027,9657,2974,9615,2974,42,407
미도아파트,41028,3462,9167,3455,9167,7,407
미래빌라,36088,6559,862,6548,862,11,239
미래빌라,36089,1431,4745,1431,4745,0,199
미래타운1.2단지,40683,3462,18846,3444,18846,18,719
미래타운1.2단지,40684,13768,2296,13761,2296,7,518
미래타운5단지,40672,840,3343,840,3343,0,134
미래타운5단지501동,40662,4650,259,4650,259,0,158
미래타운5단지505동,40669,5135,2619,5115,2619,20,250
미래테크원,92015,2732,1035,2731,1035,1,121
미루지,43420,13,6,12,6,1,0
미루지,43522,18,13,18,13,0,1
미륭아파트,36138,2952,686,2938,686,14,117
미륭아파트,36139,884,3295,879,3295,5,134
미림극장,36008,3225,7584,3210,7584,15,348
미림극장,36009,8293,2493,8222,2493,71,347
미림극장입구,36141,317,389,313,389,4,22
미산초등학교,40378,6680,8719,6666,8719,14,496
미송초등학교,38654,14666,1044,14656,1044,10,506
미송초등학교(하행),38653,1992,7250,1990,7250,2,298
미주탕,42123,2948,10864,2929,10864,19,445
미주탕,42124,10495,5062,10430,5062,65,501
미추홀경찰서(장미아파트),37524,751,3929,751,3929,0,150
미추홀공원,38368,8186,2896,8161,2896,25,357
미추홀구청,37304,5757,4176,5755,4176,2,320
미추홀구청,37307,1044,2510,1041,2510,3,114
미추홀구청입구,37306,9624,18390,9620,18390,4,903
미추홀구청입구,37312,10817,11177,10805,11177,12,709
미추홀구평생학습관,37073,5839,5966,5839,5966,0,380
미추홀도서관·인천신월초등학교,39270,3850,8024,3824,8024,26,383
미추홀서사거리,37678,253,1197,253,1197,0,46
미추홀아파트,40250,159,440,159,440,0,19
미추홀아파트,40254,179,283,179,283,0,14
미추홀외고,39689,270,548,270,548,0,26
미추홀외고,39690,345,325,341,325,4,21
미추홀퍼스트(2단지),37220,8525,3814,8478,3814,47,398
미추홀퍼스트(2단지),37642,3851,8408,3839,8408,12,395
미추홀퍼스트2단지,37646,2795,509,2795,509,0,106
미추홀퍼스트3단지,37647,669,3276,669,3276,0,127
민머루해수욕장,90336,6,4,5,4,1,0
민방위교육장,38610,82,370,82,370,0,14
민방위교육장,38611,620,438,616,438,4,34
민방위교육장,39733,7770,2324,7770,2324,0,325
민방위교육장,39734,57,2350,57,2350,0,77
민방위교육장입구,41043,1678,5596,1661,5596,17,234
바로크아파트,42530,896,558,882,558,14,46
박공현,43228,53,5,52,5,1,1
박공현,43294,15,31,15,31,0,1
박문여자고등학교,39799,399,66,399,66,0,15
박문여자고등학교,39800,85,338,84,338,1,13
박문중학교,39844,313,142,313,142,0,14
박문중학교,39847,331,2766,331,2766,0,99
박문중학교정문,39860,2736,189,2736,189,0,94
박문중학교후문,39859,191,52,191,52,0,7
박물관앞,43668,15,144,15,144,0,5
박물관앞,43698,217,20,216,20,1,7
박촌마을입구,35670,113,1,112,1,1,3
박촌마을입구,35671,4,145,4,145,0,4
