정류소명,정류소아이디,총승차건수,총하차건수,승차건수(카드),하차건수(카드),승차건수(현금),일평균승하차건수
인화1리마을회관,90210,7,7,7,7,0,0
인화1리마을회관,90211,18,10,18,10,0,0
인화리종점,43473,51,28,47,28,4,2
인화성입구,90063,1,18,1,18,0,0
인화성입구,90064,8,1,7,1,1,0
인화여고,37547,4187,4360,4175,4360,12,275
인화여고,37548,8738,12230,8728,12230,10,676
일신동행정복지센터,40200,6477,3561,6452,3561,25,323
일신동행정복지센터,40205,84,1938,83,1938,1,65
일신동행정복지센터,40220,2477,2742,2467,2742,10,168
일신시장,40207,3769,5008,3759,5008,10,283
일신시장,40210,4499,2358,4479,2358,20,221
일신주공,40866,477,1009,476,1009,1,47
일신주공109동,40868,6045,3851,6030,3851,15,319
임광그대가.서창자이아파트,39514,3156,1612,3155,1612,1,153
임광그대가.서창자이아파트,39515,278,3611,277,3611,1,125
임광그대가103동,92025,3535,3404,3529,3404,6,223
임송촌,43423,5,4,5,4,0,0
임송촌,43802,85,104,84,104,1,6
임학사거리,41283,532,1961,525,1961,7,80
임학역,41290,14598,21748,14563,21748,35,1172
임학역,41292,23272,13546,23226,13546,46,1187
임학지하차도앞사거리,41287,23,3260,23,3260,0,105
임학지하차도앞사거리,41288,2379,18,2379,18,0,77
입구지,35300,24,7,24,7,0,1
입구지,35751,1,30,1,30,0,1
입구지입구,35477,35,58,31,58,4,3
입구지입구,35478,56,3,52,3,4,1
자동차매매단지,11020,313,632,313,632,0,30
자동차매매단지,11021,526,296,526,296,0,26
자동차매매단지,36094,276,4964,271,4964,5,169
자동차매매단지,37459,3772,342,3769,342,3,132
자연사박물관,43451,4,1,4,1,0,0
자연사박물관,43667,0,12,0,12,0,0
자이금호힐스테이트,42849,358,4713,357,4713,1,163
자이금호힐스테이트,42850,3711,416,3696,416,15,133
자이더테라스1단지,89297,1199,355,1199,355,0,50
자이더테라스1단지,89298,429,1117,428,1117,1,49
자이더테라스2단지,42864,1797,2884,1797,2884,0,151
자이더테라스2단지,42871,3121,1487,3121,1487,0,148
자이더테라스2단지(209동),89460,468,832,465,832,3,41
자이더테라스2단지(209동),89495,71,502,69,502,2,18
작은구월사거리,39239,5203,5784,5200,5784,3,354
작은구월사거리,39240,6315,6085,6304,6085,11,400
작전1동주민센터,41113,15560,8845,15541,8845,19,787
작전동삼성홈플러스,41044,16235,28636,16163,28636,72,1447
작전동삼성홈플러스,41050,19217,8924,19087,8924,130,907
작전동풍림아파트,41090,200,1073,200,1073,0,41
작전서운동행정복지센터,41103,421,2651,421,2651,0,99
작전서운동행정복지센터,41104,2912,442,2900,442,12,108
작전역,41561,7246,6356,7246,6356,0,438
작전역,41562,7079,7215,7079,7215,0,461
작전역 서해그랑블,41047,2526,2489,2518,2489,8,161
작전역 서해그랑블,41414,1345,3228,1345,3228,0,147
작전역1번출구,41095,11266,15421,11253,15421,13,860
작전역2번출구,41092,5331,7083,5331,7083,0,400
작전역3번출구,41076,8902,4579,8896,4579,6,434
작전역4번출구,41062,14473,32178,14408,32178,65,1504
작전역5번출구,41057,58744,33489,58614,33489,130,2975
작전역6번출구,41433,4312,26730,4309,26730,3,1001
작전역7번출구,41401,20983,5000,20951,5000,32,838
작전역8번출구,41093,10900,9614,10889,9614,11,661
작전중고.여고앞,41116,3399,2887,3374,2887,25,202
작전초등학교,41127,3096,2724,3071,2724,25,187
작전초등학교,41128,2845,2482,2793,2482,52,171
작전풍림아파트,41080,1056,5869,1055,5869,1,223
작전풍림아파트,41091,7679,3024,7655,3024,24,345
잔다리삼거리,35519,53,49,52,49,1,3
잔다리삼거리,35559,70,44,70,44,0,3
잔다리삼거리,35856,7,22,7,22,0,0
잔다리삼거리,35857,26,3,25,3,1,0
잔다리새마을,35866,17,73,17,73,0,2
잔다리새마을,35867,47,105,47,105,0,4
잔솔밭,43943,42,28,42,28,0,2
잔솔밭,43944,11,14,11,14,0,0
잠진도삼거리,35743,40,2,40,2,0,1
잠진도삼거리,35744,6,90,6,90,0,3
잠진도입구,35749,5,63,5,63,0,2
잠진도입구,35750,28,23,28,23,0,1
장경리공영주차장,44141,1,22,1,22,0,0
장경리공영주차장,44190,41,0,41,0,0,1
장경리해수욕장,44092,12,22,10,22,2,1
장경리해수욕장,44191,12,6,8,6,4,0
장곡.고촌고등학교,80066,353,234,353,234,0,18
장곡.고촌고등학교,80288,21,33,21,33,0,1
장곶돈대,43931,38,6,37,6,1,1
장곶돈대,43932,31,54,30,54,1,2
장곶횟집,43118,10,2,10,2,0,0
장곶횟집,43478,4,6,3,6,1,0
장구란,90349,0,4,0,4,0,0
장구란,90354,2,0,2,0,0,0
장기동,41345,717,240,717,240,0,30
장기동,41346,268,3160,268,3160,0,110
장기동,41347,2590,13812,2590,13812,0,529
장기동,41348,18202,3138,18158,3138,44,688
장도초등학교,39127,439,558,439,558,0,32
장도초등학교,39129,2114,855,2114,855,0,95
장릉입구,80046,29,220,29,220,0,8
장릉입구,80047,238,7,238,7,0,7
장미아파트,37044,6498,8654,6494,8654,4,488
장미아파트,37092,14236,8598,14168,8598,68,736
장미아파트,37094,8491,9323,8466,9323,25,574
장미아파트(19동)앞,37474,2060,2292,2055,2292,5,140
장미아파트(19동)앞,37540,2032,2636,2019,2636,13,150
장서초등학교,39965,4064,695,4059,695,5,153
장서초등학교,39966,1062,5618,1062,5618,0,215
장수.서창동행정복지센터,39580,4544,8535,4538,8535,6,421
장수.서창동행정복지센터,39581,8552,1978,8546,1978,6,339
장수공영차고지,39566,3092,1444,2964,1444,128,146
장수공영차고지,92064,297,149,51,149,246,14
장수교,39336,432,566,432,566,0,32
장수교(서창동입구),39337,235,1042,235,1042,0,41
장수동,39373,543,1426,542,1426,1,63
장수동,39391,834,754,832,754,2,51
장수동,39393,2751,4469,2749,4469,2,232
장수빌라,39577,466,1078,466,1078,0,49
장수사거리,39389,11029,2781,11011,2781,18,445
장수사거리,39397,205,2493,205,2493,0,87
장수사거리,39501,2241,7068,2233,7068,8,300
장수사거리,39542,5006,385,4985,385,21,173
장수주공(청소년수련원),39417,50,1996,50,1996,0,66
장수주공(청소년수련원),39424,3271,54,3255,54,16,107
장수초등학교,39342,2638,1576,2604,1576,34,135
장수초등학교,39352,967,2183,959,2183,8,101
장수파출소,39543,14,689,14,689,0,22
장승마루,90028,1,14,1,14,0,0
장승마루,90029,16,1,16,1,0,0
장승마을,43200,1,37,0,37,1,1
장승마을,43714,66,0,51,0,15,2
장승백이시장,39280,3954,1487,3905,1487,49,175
장승백이시장,39282,606,4002,604,4002,2,148
장아초등학교,39873,987,632,976,632,11,52
장아초등학교,39874,171,1702,164,1702,7,60
장안,43418,10,31,9,31,1,1
장안,43445,56,15,50,15,6,2
장안마을,43133,8,1,8,1,0,0
장안마을,43855,2,9,2,9,0,0
장안말(구초지분교)입구,90083,87,129,87,129,0,6
장안말(구초지분교)입구,90084,131,114,131,114,0,7
장안말(온천스파),43144,29,14,29,14,0,1
장안말(온천스파),43253,20,7,15,7,5,0
장안말(온천스파),43892,7,10,7,10,0,0
장안사거리,37285,16174,3832,16152,3832,22,645
장안사거리,37295,4694,18693,4677,18693,17,754
장안촌동쪽,43933,3,38,3,38,0,1
장암마을,90155,83,85,83,85,0,5
장암마을,90156,34,18,34,18,0,1
장애인복지관,37249,2492,2612,2477,2612,15,164
장애인종합복지관,43627,3,9,3,9,0,0
장인가구,39706,257,215,257,215,0,15
장자말,43142,22,60,22,60,0,2
장자말,43257,50,0,47,0,3,1
장자촌,43141,20,1,19,1,1,0
장자촌,43255,1,1,1,1,0,0
장전,43415,34,6,33,6,1,1
장전,43500,1,11,1,11,0,0
장정2리마을회관,43665,0,72,0,72,0,2
장정2리마을회관,43693,117,1,116,1,1,3
장지포,90238,0,13,0,13,0,0
장지포,90239,17,1,17,1,0,0
장천사거리,37282,1974,2368,1974,2368,0,140
장천사거리,37610,244,1082,244,1082,0,42
장천사거리,37651,411,1311,411,1311,0,55
장촌길 입구,90379,11,6,11,6,0,0
장촌길 입구,90382,4,6,4,6,0,0
장촌마을,35475,200,19,198,19,2,7
장촌마을,35476,10,182,10,182,0,6
장촌빌라,35321,196,18,195,18,1,6
장촌빌라,35397,3,147,3,147,0,4
장하,43184,2,23,2,23,0,0
장하,43204,47,2,46,2,1,1
장화교회앞,43121,22,31,20,31,2,1
장화교회앞,43539,54,20,47,20,7,2
장화리학생수련원,43426,56,53,55,53,1,3
장화리학생수련원,43474,13,17,12,17,1,0
장흥낚시터,43211,17,3,16,3,1,0
장흥낚시터,43890,2,2,2,2,0,0
장흥리종점,43643,16,26,15,26,1,1
장흥리종점,43888,6,15,6,15,0,0
장흥매점,43641,2,5,2,5,0,0
장흥매점,43891,2,5,2,5,0,0
장흥삼거리,43153,68,16,68,16,0,2
장흥삼거리,43881,9,49,8,49,1,1
장흥저수지(성공회.해든뮤지움),90081,209,157,209,157,0,11
장흥저수지(성공회.해든뮤지움),90082,48,188,48,188,0,7
재능대·한국외대 송도캠퍼스,38754,59,0,59,0,0,1
재능대·한국외대 송도캠퍼스,38755,16,1346,16,1346,0,43
재활용품수집장,43165,3,9,3,9,0,0
저수지관리소,43264,24,0,23,0,1,0
저수지휴게소,43567,15,45,15,45,0,1
저수지휴게소,43763,0,1,0,1,0,0
적두마을(월곳교회),43190,20,0,19,0,1,0
적두마을(월곳교회),43709,0,32,0,32,0,1
적석사입구,43348,25,51,24,51,1,2
적석사입구,43847,82,2,74,2,8,2
전동교회,35199,7711,4500,7660,4500,51,393
전동교회,35200,2337,8055,2328,8055,9,335
전득이고개입구,90187,5,11,4,11,1,0
전득이고개입구,90188,9,32,8,32,1,1
전들,43477,42,3,42,3,0,1
전들,43835,1,57,1,57,0,1
전등사남문,43515,96,283,78,283,18,12
전등사남문,43893,220,81,220,81,0,9
전등사동문,43521,133,708,131,708,2,27
전등사동문,43895,494,270,491,270,3,24
전소,35231,6394,4449,6387,4449,7,349
전소,35232,5872,5731,5870,5731,2,374
전원미술관앞,43387,203,10,201,10,2,6
전원미술관앞,43810,5,250,5,250,0,8
전인연립(종점),40132,115,339,115,339,0,14
절아래,90401,3,13,3,13,0,0
절아래,90402,19,8,19,8,0,0
점촌,43414,40,1,26,1,14,1
점촌,43806,0,39,0,39,0,1
젓개마을,35828,1,92,1,92,0,3
젓개마을,35829,4,6,3,6,1,0
젓개마을입구,35322,1,3,1,3,0,0
젓개마을입구,35398,1,2,1,2,0,0
정광아파트(병무청),37008,4397,37,4381,37,16,143
정광아파트(병무청),37009,14,4747,12,4747,2,153
정광아파트.만수주공11단지,39476,7073,7394,7057,7394,16,466
정광아파트.만수주공11단지,39477,7566,4563,7550,4563,16,391
정기무역,35083,1477,177,1459,177,18,53
정다운그린빌,92024,1976,3229,1974,3229,2,167
정든마을아파트,40055,2325,4041,2314,4041,11,205
정든마을아파트,40057,4787,1987,4777,1987,10,218
정병원,40413,5145,4873,5144,4873,1,323
정부인천지방합동청사,37386,35026,16161,34995,16161,31,1651
정부인천지방합동청사,37388,26803,30281,26766,30281,37,1841
정비단지,37005,2178,1624,2178,1624,0,122
정비단지,37006,750,2138,750,2138,0,93
정서진삼거리,89234,4,414,4,414,0,13
정석항공과학고,37168,27189,6419,27180,6419,9,1084
정석항공과학고,37170,9949,24358,9942,24358,7,1106
정수사입구,43404,23,3,22,3,1,0
정수사입구,43436,12,23,12,23,0,1
정하,43183,31,0,31,0,0,1
정하,43208,3,14,3,14,0,0
제물포시장,37310,737,589,737,589,0,42
제물포시장,37311,833,919,833,919,0,56
제물포여자중학교,37288,3858,2127,3846,2127,12,193
제물포여자중학교,37290,5754,5242,5729,5242,25,354
제물포여자중학교,37298,7557,10611,7507,10611,50,586
제물포역,37355,57478,35725,57397,35725,81,3006
제물포역,37364,31786,21722,31740,21722,46,1726
제물포역,37496,34166,42724,34067,42724,99,2480
제물포역,37498,16894,5538,16894,5538,0,723
제물포역,37502,30879,40292,30850,40292,29,2295
제물포역(동양빌딩),37339,928,4816,928,4816,0,185
제물포중학교,42064,2201,2577,2171,2577,30,154
제물포중학교,42065,2740,1732,2725,1732,15,144
제운사거리(청년창업특화거리),37175,3604,5274,3593,5274,11,286
제운사거리(청년창업특화거리),37534,4827,6244,4815,6244,12,357
제일시장,37316,7167,6695,7167,6695,0,447
제일시장,37329,10683,11105,10656,11105,27,702
제일시장사거리,37667,1070,683,1070,683,0,56
제일주유소,57020,2417,1474,2417,1474,0,125
제일주유소,57021,1024,3535,1024,3535,0,147
제일풍경채,42833,3215,3649,3212,3649,3,221
제일풍경채1차정문앞,89350,1769,1396,1769,1396,0,102
제일풍경채2차,89349,25,309,25,309,0,10
제일풍경채2차321동앞,42866,3102,1152,3097,1152,5,137
제일풍경채2차321동앞,42873,306,1183,302,1183,4,48
제일풍경채2차323동앞,42891,6503,6282,6497,6282,6,412
제일풍경채2차331동앞,42989,1914,3493,1910,3493,4,174
제적봉앞마을,90060,0,1,0,1,0,0
제적봉앞마을,90061,0,1,0,1,0,0
제적봉입구,43654,0,19,0,19,0,0
제적봉입구,43686,2,0,2,0,0,0
조광교회입구,43533,5,0,5,0,0,0
조광교회입구,43868,0,26,0,26,0,0
조달청(한양2차아파트),37511,6635,14794,6597,14794,38,691
조달청비축기지,35114,1404,5290,1393,5290,11,215
조달청비축기지,35115,4039,1741,4028,1741,11,186
조동초등학교,39464,3011,1846,3011,1846,0,156
조동초등학교,39465,18,1287,18,1287,0,42
조리미입구,80068,1412,56,1412,56,0,47
조리미입구,80069,65,1445,65,1445,0,48
조바위,90350,0,15,0,15,0,0
조바위,90351,16,4,15,4,1,0
조산,43192,6,65,4,65,2,2
조산,43334,105,3,99,3,6,3
조산교회,43172,6,20,6,20,0,0
조산교회,43338,72,13,71,13,1,2
조산초등학교,43189,13,249,12,249,1,8
조산초등학교,43593,174,23,171,23,3,6
종갱이,43180,73,149,72,149,1,7
종갱이,43288,100,61,96,61,4,5
종근당,40002,279,14,279,14,0,9
종근당,40005,14,733,14,733,0,24
종근당.충정로역,11002,197,7759,197,7759,0,256
종로약국,57005,799,1173,799,1173,0,63
종로약국,57007,2263,889,2263,889,0,101
종생마을,80161,1042,211,1037,211,5,40
종생마을,80162,97,1372,96,1372,1,47
종점(병무청),37014,2358,23,2358,23,0,76
종합터미널,37242,45996,22772,45818,22772,178,2218
종합터미널,39177,14159,38692,14129,38692,30,1704
종현동정보화마을,62043,35,144,30,144,5,5
종현동정보화마을,62044,150,23,149,23,1,5
좌동교차로,89371,1,103,1,103,0,3
좌동마을,42452,154,61,154,61,0,6
좌동마을,89253,61,226,61,226,0,9
좌동마을입구,42456,37,112,37,112,0,4
좌동마을입구,42928,183,34,183,34,0,7
주거단지,35118,399,435,395,435,4,26
주거단지,35120,268,821,267,821,1,35
주공12단지,35082,881,204,881,204,0,35
주공12단지,35084,476,408,475,408,1,28
주공6단지후문,40453,4886,2825,4886,2825,0,248
주공뜨란채아파트,40708,3600,3234,3578,3234,22,220
주공뜨란채아파트,40803,3955,3137,3924,3137,31,228
주공아파트,40867,423,786,422,786,1,39
주물단지,42291,1211,3698,1211,3698,0,158
주안1동행정복지센터,37385,5089,7082,5084,7082,5,392
주안2동치안센터,37302,7136,4822,7135,4822,1,385
주안4동행정복지센터,37333,141,222,140,222,1,11
주안4동행정복지센터,37335,43,472,42,472,1,16
주안5동행정복지센터,37526,645,991,645,991,0,52
주안7동행정복지센터,37214,20300,20247,20227,20247,73,1307
주안7동행정복지센터,37216,23121,17281,23029,17281,92,1303
주안국가산단역,37583,6995,718,6995,718,0,248
주안국가산단역,37584,24,2179,24,2179,0,71
주안남초등학교,37283,7904,8428,7869,8428,35,526
주안남초등학교,37284,12257,4733,12224,4733,33,548
주안도서관,37341,541,364,539,364,2,29
주안도서관,37342,377,466,373,466,4,27
주안매매단지,37586,316,241,316,241,0,17
주안북부,37471,2075,9556,2073,9556,2,375
주안북부역,37418,19137,12609,19125,12609,12,1024
주안북부역,37420,16879,13031,16879,13031,0,964
주안북초등학교,37417,4453,7474,4452,7474,1,384
주안사거리,37330,17285,12009,17189,12009,96,944
주안사거리,37514,3110,9011,3110,9011,0,391
주안시범공단,39927,198,519,198,519,0,23
주안아파트,37207,741,2422,696,2422,45,102
주안아파트,37209,1346,1222,1308,1222,38,82
주안역,37387,86398,33154,86233,33154,165,3856
주안역,37389,19872,77367,19834,77367,38,3136
주안역,37402,816,3711,816,3711,0,146
주안역,37506,24858,17178,24753,17178,105,1356
주안역센트레빌아파트,37430,7854,9865,7845,9865,9,571
주안역센트레빌아파트정문,37490,810,983,810,983,0,57
주안역환승정류장,37503,90797,68909,90768,68909,29,5151
주안역환승정류장,37617,126115,103126,126115,103126,0,7394
주안파크자이더플래티넘아파트,37201,19968,10373,19860,10373,108,978
주안파크자이더플래티넘아파트,37204,9660,20115,9590,20115,70,960
주안현대아파트,37358,18461,16947,18391,16947,70,1142
주원고개,39377,1300,3756,1278,3756,22,163
주원고개,39396,3430,8632,3419,8632,11,389
주적골,39510,504,1847,491,1847,13,75
주적골,39608,475,912,471,912,4,44
주택마을,90230,3,94,3,94,0,3
중고등학교,44106,48,66,31,66,17,3
중고등학교,44193,101,40,85,40,16,4
중고차매매단지엠파크허브,42038,510,639,508,639,2,37
중곡고개,43935,7,1,7,1,0,0
중구노인복지회관,35151,12385,10510,12348,10510,37,738
중구노인복지회관,35152,12524,11452,12482,11452,42,773
중구문화회관,35466,2,686,2,686,0,22
중구문화회관,35467,1693,314,1684,314,9,64
중구청,35157,2913,1599,2902,1599,11,145
중구청,35159,852,3796,849,3796,3,149
중구청소년수련관.하늘중학교,35824,3156,895,3152,895,4,130
중독고개,43936,18,18,14,18,4,1
중박골입구,44123,14,8,14,8,0,0
중박골입구,44194,39,0,31,0,8,1
중봉로교차로,89420,1746,2380,1740,2380,6,133
중봉로교차로,89421,1134,681,1132,681,2,58
중부고용노동청(인천고용센터),39222,638,635,638,635,0,41
중부고용노동청(인천고용센터),39223,529,474,526,474,3,32
중산고등학교,35868,432,466,432,466,0,28
중산고등학교,35869,953,1046,953,1046,0,64
중산교차로,35652,868,549,868,549,0,45
중산교차로,35653,500,2907,500,2907,0,109
중산동,35305,1779,605,1779,605,0,76
중산동(까치빌라앞),35247,418,706,418,706,0,36
중산동(중촌),35272,631,1329,631,1329,0,63
중산동(중촌),35278,16,264,16,264,0,9
중산중고등학교,35817,232,253,232,253,0,15
중산중고등학교,35818,31,10,31,10,0,1
중산중학교,35656,1365,667,1365,667,0,65
중산중학교,35657,991,1404,990,1404,1,77
중앙공영아파트,41268,4242,1231,4242,1231,0,176
중앙공원사거리,39189,490,808,486,808,4,41
중앙방앗간,35852,3,31,3,31,0,1
중앙방앗간,35853,2,7,2,7,0,0
중앙사료,42014,2070,1493,2070,1493,0,114
중앙사료,42015,639,1140,639,1140,0,57
중앙산부인과,70176,11,287,11,287,0,9
중앙산부인과,70230,485,105,485,105,0,19
중앙시장,90125,1977,733,1887,733,90,87
중앙시장.고려궁지입구,43067,1065,1610,1048,1610,17,86
중앙아파트,40409,668,685,667,685,1,43
중앙아파트,42315,3260,2174,3258,2174,2,175
중앙하이츠,41110,4134,12167,4131,12167,3,525
중앙호수공원입구(호반베르디움),89245,32,617,32,617,0,20
중원고등학교,55078,2209,718,2205,718,4,94
중촌,43252,141,1,132,1,9,4
중촌,43369,0,49,0,49,0,1
중촌교차로,35436,145,596,145,596,0,23
중촌교차로,35443,1112,399,1110,399,2,48
중혈마을,43176,5,30,5,30,0,1
중혈마을,43299,48,2,48,2,0,1
중흥S클래스,42832,2727,1675,2724,1675,3,142
중흥S클래스,42847,680,438,680,438,0,36
중흥S클래스1차,42844,494,788,494,788,0,41
중흥S클래스1차,42845,702,577,702,577,0,41
중흥S클래스2차,42771,4812,1431,4797,1431,15,201
중흥S클래스2차,42856,4534,1074,4533,1074,1,180
중흥마을.은하마을,55070,384,323,384,323,0,22
지랏돌,90071,42,8,42,8,0,1
지랏돌,90072,0,12,0,12,0,0
지산리입구,43310,3,1,3,1,0,0
지산리입구,43751,5,5,5,5,0,0
지산입구(용진),43538,32,0,32,0,0,1
지산입구(용진),43679,0,15,0,15,0,0
지석리마을회관,90274,11,13,11,13,0,0
지석리오현부락,90275,31,33,31,33,0,2
지석초등학교입구,90277,28,10,28,10,0,1
지식정보단지역,38373,8566,1239,8566,1239,0,316
지식정보단지역,38403,7231,1213,7225,1213,6,272
지식정보단지역,38404,457,7009,457,7009,0,240
지식정보단지역(4번출구),38380,513,8913,513,8913,0,304
진고개(5연대입구),43380,201,132,197,132,4,10
진고개(5연대입구),43794,27,172,27,172,0,6
진광횟집앞,43507,36,8,33,8,3,1
진광횟집앞,43541,11,13,10,13,1,0
진달래아파트,37600,5,762,5,762,0,24
진두방앗간,44129,0,36,0,36,0,1
진두방앗간,44195,15,0,15,0,0,0
진두방앗간,44196,2,0,2,0,0,0
진산과학고등학교,40640,6,394,3,394,3,12
진산과학고등학교,40915,116,4,116,4,0,3
진산중학교,40575,1005,2482,999,2482,6,112
진산초등학교,40614,921,3630,920,3630,1,146
진산초등학교,40633,4,169,4,169,0,5
진산초등학교,40914,266,35,248,35,18,9
진솔인더스트리,89447,343,7,343,7,0,11
진솔인더스트리,89448,0,301,0,301,0,9
진웅종점,42803,13,1215,5,1215,8,39
진웅종점,42804,2123,28,2094,28,29,69
진주5단지503동앞,42089,3519,3061,3509,3061,10,212
진주상가,42544,3546,300,3518,300,28,124
진주아파트2단지,42092,361,11556,352,11556,9,384
진주아파트2단지6동,42084,83,6833,83,6833,0,223
진주아파트3단지,42086,9220,226,9189,226,31,304
진주아파트4단지,42077,3889,171,3877,171,12,130
진표에너지,42548,3,276,2,276,1,9
진흥아파트,37190,3146,2386,3099,2386,47,178
진흥아파트,37193,2387,3448,2366,3448,21,188
진흥아파트,37240,5952,4304,5943,4304,9,330
진흥아파트,37243,6221,10501,6206,10501,15,539
진흥아파트,39297,7503,7358,7503,7358,0,479
집단에너지,39064,218,167,218,167,0,12
집단에너지시설,39065,90,199,90,199,0,9
짓절미,43485,17,20,16,20,1,1
짓절미,43713,5,7,5,7,0,0
찬우물,39179,1078,3032,1078,3032,0,132
찬우물,39188,1544,802,1541,802,3,75
찬우물,43048,128,270,123,270,5,12
찬우물약수터,43851,117,265,114,265,3,12
참빛감리교회,42437,16250,10855,16225,10855,25,874
참좋은집,36160,380,5,378,5,2,12
참좋은집,36161,20,435,20,435,0,14
창골,43549,216,89,209,89,7,9
창리,43052,286,283,281,283,5,18
창리,43053,320,317,313,317,7,20
창리,43054,405,349,396,349,9,24
창리,43902,20,48,19,48,1,2
창리,43903,6,2,6,2,0,0
창신초등학교,42620,3247,2963,3242,2963,5,200
창신초등학교,42621,4230,4434,4224,4434,6,279
창후1리마을회관,43595,182,0,176,0,6,5
창후1리마을회관,43783,1,204,1,204,0,6
창후리입구,43604,145,8,136,8,9,4
창후리입구,43830,79,211,75,211,4,9
창후리종점,43774,24,67,24,67,0,2
창후정미소,43461,68,6,65,6,3,2
창후정미소,43600,11,53,11,53,0,2
채석장,38179,1098,440,1098,440,0,49
채플 갤러리,90423,0,9,0,9,0,0
천곡,43409,139,3,135,3,4,4
천곡,43827,6,161,6,161,0,5
천촌,43411,4,95,4,95,0,3
천촌,43795,119,0,117,0,2,3
철곶,43653,6,13,2,13,4,0
철곶,43759,13,3,11,3,2,0
철산리검문소,43957,5,21,5,21,0,0
철산리검문소,43958,32,6,32,6,0,1
철산리입구,43685,18,22,18,22,0,1
철산리입구,43741,2,35,2,35,0,1
첨단초등학교,92014,424,4057,424,4057,0,144
청광플러스원101동앞,92070,327,3249,327,3249,0,115
청광플러스원102동앞,39946,832,111,832,111,0,30
청광플러스원아파트,39775,5800,3260,5798,3260,2,292
청광플러스원아파트,39786,2697,7417,2696,7417,1,326
청능로사거리,39622,41634,17995,41553,17995,81,1923
청능로사거리,39623,20195,40394,20124,40394,71,1954
청라1동행정복지센터,42744,13895,5544,13895,5544,0,627
청라1동행정복지센터,42745,7308,10139,7308,10139,0,562
청라1호문화공원,89470,2,0,2,0,0,0
청라1호문화공원,89471,8,0,8,0,0,0
청라2동행정복지센터,89039,2965,738,2965,738,0,119
청라2동행정복지센터,89042,1426,3211,1426,3211,0,149
청라3동행정복지센터,89374,1445,5994,1445,5994,0,239
청라3동행정복지센터,89375,7248,1149,7248,1149,0,270
청라BRT차고지입구,89336,15,686,6,686,9,22
청라BRT차고지입구,89337,712,53,691,53,21,24
청라고등학교,42784,2520,1112,2520,1112,0,117
청라고등학교,42785,1347,2529,1347,2529,0,125
청라골프아카데미,89255,117,59,117,59,0,5
청라골프아카데미,89256,76,153,76,153,0,7
청라국제도서관,42922,29,294,29,294,0,10
청라국제도서관,42923,401,91,401,91,0,15
청라국제도시역,89270,56017,658,56017,658,0,1828
청라국제도시역(1번출구),89043,27381,34499,27347,34499,34,1996
청라국제도시역(경명대로),89034,7744,8736,7736,8736,8,531
청라국제도시역(영종방향),89215,31107,26292,31100,26292,7,1851
청라국제어린이집,89289,319,54,319,54,0,12
청라국제업무단지(골드클래스),42984,820,552,820,552,0,44
청라꽃농원,42991,74,80,71,80,3,4
청라달튼국제학교,42895,796,471,793,471,3,40
청라달튼국제학교,89121,724,801,724,801,0,49
청라도,42931,13,120,13,120,0,4
청라도,89127,6,34,6,34,0,1
청라디이스트,42961,71,1194,67,1194,4,40
청라디이스트(562동),42962,1737,3796,1736,3796,1,178
청라디이스트(567동),89017,946,154,944,154,2,35
청라로데오시티포레안,89419,114,337,114,337,0,14
청라로봇랜드,89246,29,10,28,10,1,1
청라로봇랜드,89247,0,80,0,80,0,2
청라모아미래도,89353,32,70,32,70,0,3
청라문학공원,89480,60,27,60,27,0,2
청라백세요양병원,42944,114,61,113,61,1,5
청라백세요양병원,89179,129,151,128,151,1,9
청라복합문화센터,89218,222,1699,222,1699,0,61
청라복합문화센터,89219,1224,282,1224,282,0,48
청라센텀로제비앙,89295,1302,1205,1302,1205,0,80
청라센텀로제비앙,89296,1364,1414,1363,1414,1,89
청라센텀로제비앙정문앞,89346,40,35,40,35,0,2
청라센트럴에일린의뜰,42834,4641,4086,4636,4086,5,281
청라센트럴에일린의뜰104동,42990,4003,1665,4001,1665,2,182
청라센트럴에일린의뜰106동,42892,9888,5533,9874,5533,14,497
청라스타필드,89417,226,306,225,306,1,17
청라스타필드,89418,361,649,361,649,0,32
청라시티프라디움,89334,1594,2057,1594,2057,0,117
청라시티프라디움,89335,2960,1042,2959,1042,1,129
청라우미린,42862,626,4532,625,4532,1,166
청라우미린아파트,89290,3162,11019,3162,11019,0,457
청라웰카운티221동,89288,60,424,60,424,0,15
청라웰카운티223동,42997,1031,239,1031,239,0,40
청라자이,42742,10876,3086,10860,3086,16,450
청라중앙호수공원입구,89021,13038,10210,13038,10210,0,749
청라중앙호수공원입구,89024,8633,13972,8633,13972,0,729
청라중학교,42848,875,1981,875,1981,0,92
청라초등학교,89281,6166,7389,6166,7389,0,437
청라초등학교,89282,5216,6746,5216,6746,0,385
청라파크자이상가,89299,718,921,713,921,5,52
청라파크자이상가,89300,585,642,585,642,0,39
청라푸르지오,89217,837,1277,837,1277,0,68
청라푸르지오라피아노,89497,13,35,13,35,0,1
청라푸르지오라피아노,89498,17,33,17,33,0,1
청라한양수자인레이크블루,89348,2447,1963,2447,1963,0,142
청라한양수자인레이크블루,89351,2345,1375,2345,1375,0,120
청라한화꿈에그린,89123,1466,612,1466,612,0,67
청라한화꿈에그린,89124,546,953,546,953,0,48
청라호반베르디움.포리공원,42899,2048,478,2048,478,0,81
청라호반베르디움.포리공원,42919,737,1941,737,1941,0,86
청라호수공원(남측),42861,2498,975,2498,975,0,112
청라호수공원(남측),42863,935,2533,935,2533,0,111
