기준일자,회사명,회사아이디,노선번호,노선아이디,순번,정류소명,정류소번호,아이에스씨 번호,정류소구간거리,정류소간누적거리,주요경유지여부,상_하행
2023-12-31,인천스마트,163002,21,165000023,14,경희유치원앞,39992,2807215,1699,5615,N,상행
2023-12-31,인천스마트,163002,21,165000023,15,구월아시아드8단지,39949,2806775,207,5822,N,상행
2023-12-31,인천스마트,163002,21,165000023,16,구월아시아드은빛호수공원,39914,2806621,440,6262,N,상행
2023-12-31,인천스마트,163002,21,165000023,17,구월아시아드6단지,39885,2806503,301,6563,Y,상행
2023-12-31,인천스마트,163002,21,165000023,18,남동세무서,39887,2806507,403,6966,N,상행
2023-12-31,인천스마트,163002,21,165000023,19,구월도매전통시장,39193,2802175,330,7296,Y,상행
2023-12-31,인천스마트,163002,21,165000023,20,롯데백화점(인천터미널),39588,2801848,280,7576,N,상행
2023-12-31,인천스마트,163002,21,165000023,21,구월동로데오거리,39195,2802173,291,7867,N,상행
2023-12-31,인천스마트,163002,21,165000023,22,이토상가,39196,2802172,141,8008,N,상행
2023-12-31,인천스마트,163002,21,165000023,23,예술회관역(4번출구),39207,2802162,319,8327,Y,상행
2023-12-31,인천스마트,163002,21,165000023,24,구월우체국,39213,2802157,339,8666,N,상행
2023-12-31,인천스마트,163002,21,165000023,25,구월서초등학교,39204,2802165,430,9096,N,상행
2023-12-31,인천스마트,163002,21,165000023,26,인고체육관,37305,2802771,484,9580,N,상행
2023-12-31,인천스마트,163002,21,165000023,27,인고앞,37318,2802758,240,9820,Y,상행
2023-12-31,인천스마트,163002,21,165000023,28,석바위,37370,2802724,479,10299,N,상행
2023-12-31,인천스마트,163002,21,165000023,29,주안현대아파트,37358,2802732,368,10667,N,상행
2023-12-31,인천스마트,163002,21,165000023,30,시민공원(문화창작지대)역,37344,2802739,259,10926,N,상행
2023-12-31,인천스마트,163002,21,165000023,31,주안사거리,37330,2802751,373,11299,N,상행
2023-12-31,인천스마트,163002,21,165000023,32,도화1동행정복지센터,37340,2802742,370,11669,N,상행
2023-12-31,인천스마트,163002,21,165000023,33,쑥골고가교,37372,2802722,677,12346,N,상행
2023-12-31,인천스마트,163002,21,165000023,34,정부인천지방합동청사,37388,2802707,686,13032,N,상행
2023-12-31,인천스마트,163002,21,165000023,35,상수도사업본부(스마트타운),37380,2802715,231,13263,N,상행
2023-12-31,인천스마트,163002,21,165000023,36,제물포역,37364,2802729,497,13760,Y,상행
2023-12-31,인천스마트,163002,21,165000023,37,인화여고,37547,2805440,200,13960,N,상행
2023-12-31,인천스마트,163002,21,165000023,38,도화동신협(구박문여고),37499,2802632,243,14203,N,상행
2023-12-31,인천스마트,163002,21,165000023,39,동산교회,36012,2803129,319,14522,Y,상행
2023-12-31,인천스마트,163002,21,165000023,40,동산고등학교,36021,2803120,293,14815,N,상행
2023-12-31,인천스마트,163002,21,165000023,41,송림오거리,36132,2805594,156,14971,Y,상행
2023-12-31,인천스마트,163002,21,165000023,42,현대시장,36043,2803099,319,15290,Y,상행
2023-12-31,인천스마트,163002,21,165000023,43,송현주공아파트,36080,2803071,463,15753,N,상행
2023-12-31,인천스마트,163002,21,165000023,44,송현아파트,36065,2803082,289,16042,N,상행
2023-12-31,인천스마트,163002,21,165000023,45,솔빛마을주공아파트,36050,2803093,398,16440,Y,상행
2023-12-31,인천스마트,163002,21,165000023,46,솔빛마을,36034,2803107,253,16693,N,상행
2023-12-31,인천스마트,163002,21,165000023,47,송현시장.수도국산달동네박물관,36020,2803121,192,16885,Y,상행
2023-12-31,인천스마트,163002,21,165000023,48,동인천역북광장,36137,2805712,177,17062,N,상행
2023-12-31,인천스마트,163002,21,165000023,49,화도고개,36028,2803113,515,17577,N,상행
2023-12-31,인천스마트,163002,21,165000023,50,화도진공원.화도진도서관,36035,2803106,217,17794,N,상행
2023-12-31,인천스마트,163002,21,165000023,51,동구선거관리위원회,36110,2803048,264,18058,N,상행
2023-12-31,인천스마트,163002,21,165000023,52,새마을금고,36189,2808533,218,18276,N,상행
2023-12-31,인천스마트,163002,21,165000023,53,만석삼거리,36185,2807960,299,18575,N,상행
2023-12-31,인천스마트,163002,21,165000023,54,동일방직,36032,2803109,424,18999,N,상행
2023-12-31,인천스마트,163002,21,165000023,55,만석비치타운,36126,2804913,501,19500,N,상행
2023-12-31,인천스마트,163002,21,165000023,56,만석주공,36057,2803088,579,20079,N,하행
2023-12-31,인천스마트,163002,21,165000023,57,새마을금고,36053,2803090,356,20435,N,하행
2023-12-31,인천스마트,163002,21,165000023,58,영풍아파트,36040,2803102,247,20682,N,하행
2023-12-31,인천스마트,163002,21,165000023,59,화도진공원.화도진도서관,36033,2803108,200,20882,N,하행
2023-12-31,인천스마트,163002,21,165000023,60,화도고개,36027,2803114,215,21097,N,하행
2023-12-31,인천스마트,163002,21,165000023,61,동인천역북광장,36136,2805713,511,21608,N,하행
2023-12-31,인천스마트,163002,21,165000023,62,송현시장.수도국산달동네박물관,36019,2803122,182,21790,N,하행
2023-12-31,인천스마트,163002,21,165000023,63,솔빛마을,36037,2803104,225,22015,N,하행
2023-12-31,인천스마트,163002,21,165000023,64,솔빛마을주공아파트,36049,2803094,230,22245,N,하행
2023-12-31,인천스마트,163002,21,165000023,65,송현아파트,36067,2803080,484,22729,N,하행
2023-12-31,인천스마트,163002,21,165000023,66,서흥초등학교,36071,2803077,317,23046,N,하행
2023-12-31,인천스마트,163002,21,165000023,67,현대동부시장,36041,2803101,365,23411,N,하행
2023-12-31,인천스마트,163002,21,165000023,68,송림오거리,36131,2805595,281,23692,N,하행
2023-12-31,인천스마트,163002,21,165000023,69,동산고,36018,2803123,176,23868,N,하행
2023-12-31,인천스마트,163002,21,165000023,70,동산교회,36010,2803131,315,24183,N,하행
2023-12-31,인천스마트,163002,21,165000023,71,도화동신협(구박문여고),36003,2803137,222,24405,N,하행
2023-12-31,인천스마트,163002,21,165000023,72,인화여고,37548,2805441,228,24633,N,하행
2023-12-31,인천스마트,163002,21,165000023,73,제물포역,37502,2802629,431,25064,N,하행
2023-12-31,인천스마트,163002,21,165000023,74,상수도사업본부(스마트타운),37375,2802719,170,25234,N,하행
2023-12-31,인천스마트,163002,21,165000023,75,정부인천지방합동청사,37386,2802709,369,25603,N,하행
2023-12-31,인천스마트,163002,21,165000023,76,쑥골고가교,37371,2802723,687,26290,N,하행
2023-12-31,인천스마트,163002,21,165000023,77,도화IC,37356,2802734,412,26702,N,하행
2023-12-31,인천스마트,163002,21,165000023,78,제일시장,37329,2802752,495,27197,N,하행
2023-12-31,인천스마트,163002,21,165000023,79,시민공원.문화창작지대,37334,2802748,295,27492,N,하행
2023-12-31,인천스마트,163002,21,165000023,80,시민공원(문화창작지대)역,37346,2802738,386,27878,N,하행
2023-12-31,인천스마트,163002,21,165000023,81,석바위,37365,2802728,492,28370,N,하행
2023-12-31,인천스마트,163002,21,165000023,82,인고앞,37338,2802744,340,28710,N,하행
2023-12-31,인천스마트,163002,21,165000023,83,인고체육관(동양장사거리),37309,2802767,315,29025,N,하행
2023-12-31,인천스마트,163002,21,165000023,84,동양장사거리,37301,2802775,406,29431,N,하행
2023-12-31,인천스마트,163002,21,165000023,85,구월서초등학교,39205,2802164,292,29723,N,하행
2023-12-31,인천스마트,163002,21,165000023,86,구월동우체국,39211,2802159,282,30005,N,하행
2023-12-31,인천스마트,163002,21,165000023,87,예술회관역,39206,2802163,379,30384,N,하행
2023-12-31,인천스마트,163002,21,165000023,88,인천터미널사거리입구,39194,2802174,441,30825,N,하행
2023-12-31,인천스마트,163002,21,165000023,89,롯데백화점(인천터미널),37513,2802618,265,31090,N,하행
2023-12-31,인천스마트,163002,21,165000023,90,구월도매전통시장,39192,2802176,255,31345,N,하행
2023-12-31,인천스마트,163002,21,165000023,91,남동세무서,39888,2806506,364,31709,N,하행
2023-12-31,인천스마트,163002,21,165000023,92,구월아시아드6단지,39886,2806502,387,32096,N,하행
2023-12-31,인천스마트,163002,21,165000023,93,구월아시아드은빛호수공원,39915,2806620,317,32413,N,하행
2023-12-31,인천스마트,163002,21,165000023,94,경희유치원앞,39991,2807216,646,33059,N,하행
2023-12-31,인천스마트,163002,21,165000023,95,남동체육관,39947,2806842,1667,34726,N,하행
2023-12-31,인천스마트,163002,21,165000023,96,서창도서관입구,39956,2806773,996,35722,N,하행
2023-12-31,인천스마트,163002,21,165000023,97,장수.서창동행정복지센터,39580,2801853,401,36123,N,하행
2023-12-31,인천스마트,163002,21,165000023,98,인천서창중학교,39767,2805585,225,36348,N,하행
2023-12-31,인천스마트,163002,21,165000023,99,청광플러스원아파트,39786,2805678,330,36678,N,하행
2023-12-31,인천스마트,163002,21,165000023,100,청광플러스원101동앞,92070,2808605,316,36994,N,하행
2023-12-31,인천스마트,163002,21,165000023,101,서창센트럴푸르지오,39904,2806524,109,37103,N,하행
2023-12-31,인천스마트,163002,21,165000023,102,서창이편한세상1002동,39906,2806523,400,37503,N,하행
2023-12-31,인천스마트,163002,21,165000023,103,센타빌딩,39902,2806522,282,37785,N,하행
2023-12-31,인천스마트,163002,21,165000023,104,인천서창동우체국,39820,2805906,302,38087,N,하행
2023-12-31,인천스마트,163002,21,165000023,105,장아초등학교,39874,2806422,360,38447,N,하행
2023-12-31,인천스마트,163002,21,165000023,106,서창공영차고지,39872,2806424,258,38705,N,하행
2023-12-31,인천스마트,163002,27,165000029,1,항동7가버스차고지,35609,2807209,0,0,N,상행
2023-12-31,인천스마트,163002,27,165000029,2,SKLPG충전사업소,35636,2807287,313,313,N,상행
2023-12-31,인천스마트,163002,27,165000029,3,라이프아파트,35062,2803331,446,759,N,상행
2023-12-31,인천스마트,163002,27,165000029,4,연안부두어시장,35072,2803322,282,1041,N,상행
2023-12-31,인천스마트,163002,27,165000029,5,정기무역,35083,2803311,473,1514,N,상행
2023-12-31,인천스마트,163002,27,165000029,6,남항유어선부두,35078,2803316,350,1864,N,상행
2023-12-31,인천스마트,163002,27,165000029,7,연안아파트,35075,2803319,919,2783,N,상행
2023-12-31,인천스마트,163002,27,165000029,8,신선초등학교,35089,2803305,536,3319,N,상행
2023-12-31,인천스마트,163002,27,165000029,9,신선초등학교앞,37055,2802994,439,3758,N,상행
2023-12-31,인천스마트,163002,27,165000029,10,금호2차아파트,37031,2803011,450,4208,N,상행
2023-12-31,인천스마트,163002,27,165000029,11,금호타운,37024,2803018,219,4427,N,상행
2023-12-31,인천스마트,163002,27,165000029,12,옹진군청,37020,2803022,156,4583,N,상행
2023-12-31,인천스마트,163002,27,165000029,13,윤성아파트(인항고교),37012,2803030,351,4934,N,상행
2023-12-31,인천스마트,163002,27,165000029,14,신창아파트,37464,2802644,253,5187,N,상행
2023-12-31,인천스마트,163002,27,165000029,15,대우일렉트로닉스,37463,2802645,211,5398,N,상행
2023-12-31,인천스마트,163002,27,165000029,16,힐스테이트학익104동앞,37670,2808235,219,5617,N,상행
2023-12-31,인천스마트,163002,27,165000029,17,인하대역(7번출구),37091,2802965,589,6206,N,상행
2023-12-31,인천스마트,163002,27,165000029,18,인하대역4번출구,37122,2802939,235,6441,N,상행
2023-12-31,인천스마트,163002,27,165000029,19,용현고가교,37611,2807167,338,6779,N,상행
2023-12-31,인천스마트,163002,27,165000029,20,인하대후문,37166,2802897,713,7492,N,상행
2023-12-31,인천스마트,163002,27,165000029,21,정석항공과학고,37168,2802895,312,7804,N,상행
2023-12-31,인천스마트,163002,27,165000029,22,학산소극장,37169,2802894,284,8088,N,상행
2023-12-31,인천스마트,163002,27,165000029,23,용남파출소,37177,2802887,316,8404,N,상행
2023-12-31,인천스마트,163002,27,165000029,24,인천소방본부,37191,2802874,323,8727,N,상행
2023-12-31,인천스마트,163002,27,165000029,25,주안파크자이더플래티넘아파트,37201,2802868,307,9034,N,상행
2023-12-31,인천스마트,163002,27,165000029,26,주안7동행정복지센터,37214,2802856,347,9381,N,상행
2023-12-31,인천스마트,163002,27,165000029,27,쌍용아파트,37228,2802842,287,9668,N,상행
2023-12-31,인천스마트,163002,27,165000029,28,진흥아파트,37240,2802830,161,9829,N,상행
2023-12-31,인천스마트,163002,27,165000029,29,연흥아파트,37568,2806617,193,10022,N,상행
2023-12-31,인천스마트,163002,27,165000029,30,한신아파트,37264,2802811,178,10200,N,상행
2023-12-31,인천스마트,163002,27,165000029,31,신라아파트,37543,2804980,198,10398,N,상행
2023-12-31,인천스마트,163002,27,165000029,32,삼영아파트,37279,2802796,203,10601,N,상행
2023-12-31,인천스마트,163002,27,165000029,33,남인천여자중학교,39191,2802177,329,10930,N,상행
2023-12-31,인천스마트,163002,27,165000029,34,순복음교회,37253,2802817,439,11369,N,상행
2023-12-31,인천스마트,163002,27,165000029,35,롯데백화점(인천터미널),37513,2802618,321,11690,N,상행
2023-12-31,인천스마트,163002,27,165000029,36,구월도매전통시장,39192,2802176,255,11945,N,상행
2023-12-31,인천스마트,163002,27,165000029,37,남동세무서,39888,2806506,364,12309,N,상행
2023-12-31,인천스마트,163002,27,165000029,38,구월아시아드6단지,39886,2806502,387,12696,N,상행
2023-12-31,인천스마트,163002,27,165000029,39,구월아시아드은빛호수공원,39915,2806620,317,13013,N,상행
2023-12-31,인천스마트,163002,27,165000029,40,작은구월사거리,39239,2802135,677,13690,N,상행
2023-12-31,인천스마트,163002,27,165000029,41,성문아파트(문화연립),39257,2802124,331,14021,N,상행
2023-12-31,인천스마트,163002,27,165000029,42,미추홀도서관·인천신월초등학교,39270,2802114,325,14346,N,상행
2023-12-31,인천스마트,163002,27,165000029,43,남동구청후문(남동등기소),39287,2802097,551,14897,N,상행
2023-12-31,인천스마트,163002,27,165000029,44,삼환아파트,39296,2802088,225,15122,N,상행
2023-12-31,인천스마트,163002,27,165000029,45,남동구청,39279,2802105,246,15368,N,상행
2023-12-31,인천스마트,163002,27,165000029,46,노인복지관,92073,2808641,485,15853,N,상행
2023-12-31,인천스마트,163002,27,165000029,47,남동초등학교,39254,2802127,287,16140,N,상행
2023-12-31,인천스마트,163002,27,165000029,48,삼익.광명아파트,39247,2802131,338,16478,N,상행
2023-12-31,인천스마트,163002,27,165000029,49,남동중학교,39224,2802148,374,16852,N,상행
2023-12-31,인천스마트,163002,27,165000029,50,남동아시아드럭비경기장,39215,2802155,399,17251,N,상행
2023-12-31,인천스마트,163002,27,165000029,51,남동체육관(체조경기장),39862,2806098,441,17692,N,상행
2023-12-31,인천스마트,163002,27,165000029,52,수산동,39175,2802187,462,18154,N,상행
2023-12-31,인천스마트,163002,27,165000029,53,방죽삼거리,39173,2802189,653,18807,N,상행
2023-12-31,인천스마트,163002,27,165000029,54,도림동고개,39161,2802201,493,19300,N,상행
2023-12-31,인천스마트,163002,27,165000029,55,도림주공1단지,39152,2802210,414,19714,N,상행
2023-12-31,인천스마트,163002,27,165000029,56,도림주공2단지,39149,2802213,139,19853,N,상행
2023-12-31,인천스마트,163002,27,165000029,57,도림주공208동,39142,2802220,216,20069,N,상행
2023-12-31,인천스마트,163002,27,165000029,58,주적골,39510,2801901,293,20362,N,상행
2023-12-31,인천스마트,163002,27,165000029,59,논고개길,39819,2805900,693,21055,N,상행
2023-12-31,인천스마트,163002,27,165000029,60,논현사거리,39505,2801903,219,21274,N,상행
2023-12-31,인천스마트,163002,27,165000029,61,은봉초등학교,39614,2803532,288,21562,N,상행
2023-12-31,인천스마트,163002,27,165000029,62,청능로사거리,39623,2801819,239,21801,N,상행
2023-12-31,인천스마트,163002,27,165000029,63,대우푸르지오복합상가,39605,2801835,392,22193,N,상행
2023-12-31,인천스마트,163002,27,165000029,64,논현9단지냇마을신영지웰A,39603,2801837,356,22549,N,상행
2023-12-31,인천스마트,163002,27,165000029,65,논현초등학교,39601,2801839,218,22767,N,상행
2023-12-31,인천스마트,163002,27,165000029,66,논현11단지단풍마을A정문,39582,2801851,364,23131,N,상행
2023-12-31,인천스마트,163002,27,165000029,67,인천논현중학교,92060,2808189,421,23552,N,상행
2023-12-31,인천스마트,163002,27,165000029,68,논현12단지산뒤마을,39609,2801832,318,23870,N,상행
2023-12-31,인천스마트,163002,27,165000029,69,논현13단지푸르네마을,39611,2801830,205,24075,N,상행
2023-12-31,인천스마트,163002,27,165000029,70,풍림아파트(소래마을),39120,2802241,354,24429,N,상행
2023-12-31,인천스마트,163002,27,165000029,71,한라아파트,39117,2802244,126,24555,N,상행
2023-12-31,인천스마트,163002,27,165000029,72,소래포구입구(논현푸르지오A),39109,2802251,576,25131,N,상행
2023-12-31,인천스마트,163002,27,165000029,73,풍림2단지,70010,2800098,1221,26352,N,상행
2023-12-31,인천스마트,163002,27,165000029,74,풍림1단지정문,70007,2800101,401,26753,N,상행
2023-12-31,인천스마트,163002,27,165000029,75,월곶동주민센터.월곶포구,70005,2800103,312,27065,N,상행
2023-12-31,인천스마트,163002,27,165000029,76,마린월드,70029,2800079,207,27272,N,상행
2023-12-31,인천스마트,163002,27,165000029,77,월곶어울림센터,25095,2808637,740,28012,N,상행
2023-12-31,인천스마트,163002,27,165000029,78,마린월드,70004,2800104,148,28160,N,하행
2023-12-31,인천스마트,163002,27,165000029,79,월곶동주민센터.월곶포구,70006,2800102,205,28365,N,하행
2023-12-31,인천스마트,163002,27,165000029,80,풍림아파트,70008,2800100,341,28706,N,하행
2023-12-31,인천스마트,163002,27,165000029,81,소래포구입구,70009,2800099,373,29079,N,하행
2023-12-31,인천스마트,163002,27,165000029,82,한라아파트,39118,2802243,1822,30901,N,하행
2023-12-31,인천스마트,163002,27,165000029,83,소래풍림아파트,39122,2802239,122,31023,N,하행
2023-12-31,인천스마트,163002,27,165000029,84,논현14단지등대마을휴먼시아아파트,39612,2801829,407,31430,N,하행
2023-12-31,인천스마트,163002,27,165000029,85,논현14단지등대마을,39610,2801831,148,31578,N,하행
2023-12-31,인천스마트,163002,27,165000029,86,인천논현중학교,92062,2808188,469,32047,N,하행
2023-12-31,인천스마트,163002,27,165000029,87,논현10단지별빛마을웰카운티A정문,39121,2802240,353,32400,N,하행
2023-12-31,인천스마트,163002,27,165000029,88,논현9단지냇마을신영지웰A정문,39600,2801840,284,32684,N,하행
2023-12-31,인천스마트,163002,27,165000029,89,논현9단지냇마을신영지웰A,39602,2801838,226,32910,N,하행
2023-12-31,인천스마트,163002,27,165000029,90,논현중앙공원·남동논현도서관,39604,2801836,335,33245,N,하행
2023-12-31,인천스마트,163002,27,165000029,91,청능로사거리,39622,2801820,398,33643,N,하행
2023-12-31,인천스마트,163002,27,165000029,92,은봉초등학교,39613,2801828,193,33836,N,하행
2023-12-31,인천스마트,163002,27,165000029,93,논현사거리,39504,2801904,258,34094,N,하행
2023-12-31,인천스마트,163002,27,165000029,94,논고개길,39687,2804910,353,34447,N,하행
2023-12-31,인천스마트,163002,27,165000029,95,주적골,39608,2801833,565,35012,N,하행
2023-12-31,인천스마트,163002,27,165000029,96,도림주공208동,39143,2802219,354,35366,N,하행
2023-12-31,인천스마트,163002,27,165000029,97,도림주공2단지,39146,2802216,152,35518,N,하행
2023-12-31,인천스마트,163002,27,165000029,98,도림주공1단지,39153,2802209,216,35734,N,하행
2023-12-31,인천스마트,163002,27,165000029,99,도림동고개,39160,2802202,427,36161,N,하행
2023-12-31,인천스마트,163002,27,165000029,100,방죽삼거리,39174,2802188,490,36651,N,하행
2023-12-31,인천스마트,163002,27,165000029,101,수산동,39176,2802186,632,37283,N,하행
2023-12-31,인천스마트,163002,27,165000029,102,남동체육관(체조경기장),39682,2804814,494,37777,N,하행
2023-12-31,인천스마트,163002,27,165000029,103,남동아시아드럭비경기장,39214,2802156,386,38163,N,하행
2023-12-31,인천스마트,163002,27,165000029,104,남동중학교,39220,2802151,318,38481,N,하행
2023-12-31,인천스마트,163002,27,165000029,105,삼익.광명아파트,39249,2802130,471,38952,N,하행
2023-12-31,인천스마트,163002,27,165000029,106,남동초등학교,39255,2802126,319,39271,N,하행
2023-12-31,인천스마트,163002,27,165000029,107,노인복지관,92072,2808647,341,39612,N,하행
2023-12-31,인천스마트,163002,27,165000029,108,남동구청,39263,2802120,339,39951,N,하행
2023-12-31,인천스마트,163002,27,165000029,109,삼환아파트,39299,2802085,378,40329,N,하행
2023-12-31,인천스마트,163002,27,165000029,110,남동구청후문(남동등기소),39288,2802096,216,40545,N,하행
2023-12-31,인천스마트,163002,27,165000029,111,벽산아파트(미추홀도서관),39273,2802111,511,41056,N,하행
2023-12-31,인천스마트,163002,27,165000029,112,작은구월사거리,39240,2802134,654,41710,N,하행
2023-12-31,인천스마트,163002,27,165000029,113,구월아시아드선수촌아파트,39203,2802166,494,42204,N,하행
2023-12-31,인천스마트,163002,27,165000029,114,구월아시아드은빛호수공원,39914,2806621,218,42422,N,하행
2023-12-31,인천스마트,163002,27,165000029,115,구월아시아드6단지,39885,2806503,301,42723,N,하행
2023-12-31,인천스마트,163002,27,165000029,116,남동세무서,39887,2806507,403,43126,N,하행
2023-12-31,인천스마트,163002,27,165000029,117,구월도매전통시장,39193,2802175,330,43456,N,하행
2023-12-31,인천스마트,163002,27,165000029,118,롯데백화점(인천터미널),39588,2801848,280,43736,N,하행
2023-12-31,인천스마트,163002,27,165000029,119,순복음교회,39181,2802181,318,44054,N,하행
2023-12-31,인천스마트,163002,27,165000029,120,남인천여자중학교,39190,2802178,402,44456,N,하행
2023-12-31,인천스마트,163002,27,165000029,121,연성교회,37278,2802797,242,44698,N,하행
2023-12-31,인천스마트,163002,27,165000029,122,삼영아파트,37280,2802795,182,44880,N,하행
2023-12-31,인천스마트,163002,27,165000029,123,신라아파트,37277,2802798,151,45031,N,하행
2023-12-31,인천스마트,163002,27,165000029,124,한신아파트,37267,2802808,188,45219,N,하행
2023-12-31,인천스마트,163002,27,165000029,125,연흥아파트,37567,2806616,157,45376,N,하행
2023-12-31,인천스마트,163002,27,165000029,126,진흥아파트,37243,2802827,185,45561,N,하행
2023-12-31,인천스마트,163002,27,165000029,127,쌍용아파트,37476,2803777,234,45795,N,하행
2023-12-31,인천스마트,163002,27,165000029,128,주안7동행정복지센터,37216,2802854,258,46053,N,하행
2023-12-31,인천스마트,163002,27,165000029,129,주안파크자이더플래티넘아파트,37204,2802865,309,46362,N,하행
2023-12-31,인천스마트,163002,27,165000029,130,인천소방본부,37189,2802876,402,46764,N,하행
2023-12-31,인천스마트,163002,27,165000029,131,용남파출소,37184,2802880,330,47094,N,하행
2023-12-31,인천스마트,163002,27,165000029,132,학산소극장,37173,2802890,238,47332,N,하행
2023-12-31,인천스마트,163002,27,165000029,133,정석항공과학고,37170,2802893,323,47655,N,하행
2023-12-31,인천스마트,163002,27,165000029,134,인하대후문,37167,2802896,338,47993,N,하행
2023-12-31,인천스마트,163002,27,165000029,135,용현고가교,37550,2805500,526,48519,N,하행
2023-12-31,인천스마트,163002,27,165000029,136,인하대역3번출구,37127,2802934,391,48910,N,하행
2023-12-31,인천스마트,163002,27,165000029,137,인하대역(1번출구),37066,2802984,262,49172,N,하행
2023-12-31,인천스마트,163002,27,165000029,138,교통방송사거리,37538,2803578,363,49535,N,하행
2023-12-31,인천스마트,163002,27,165000029,139,힐스테이트학익104동앞,37669,2808234,166,49701,N,하행
2023-12-31,인천스마트,163002,27,165000029,140,대우일렉트로닉스,37462,2802646,226,49927,N,하행
2023-12-31,인천스마트,163002,27,165000029,141,신창아파트,37010,2803032,291,50218,N,하행
2023-12-31,인천스마트,163002,27,165000029,142,윤성아파트(인항고교),37011,2803031,257,50475,N,하행
2023-12-31,인천스마트,163002,27,165000029,143,한국아파트,37017,2803025,188,50663,N,하행
2023-12-31,인천스마트,163002,27,165000029,144,옹진군청,37019,2803023,94,50757,N,하행
2023-12-31,인천스마트,163002,27,165000029,145,금호타운,37026,2803016,229,50986,N,하행
2023-12-31,인천스마트,163002,27,165000029,146,금호2차아파트,37033,2803009,156,51142,N,하행
2023-12-31,인천스마트,163002,27,165000029,147,금호어울림,37048,2803000,154,51296,N,하행
2023-12-31,인천스마트,163002,27,165000029,148,연안부두(신선초등학교),35097,2803300,398,51694,N,하행
2023-12-31,인천스마트,163002,27,165000029,149,신선초등학교,35086,2803308,460,52154,N,하행
2023-12-31,인천스마트,163002,27,165000029,150,연안아파트,35076,2803318,490,52644,N,하행
2023-12-31,인천스마트,163002,27,165000029,151,남항유어선부두,35079,2803315,787,53431,N,하행
2023-12-31,인천스마트,163002,27,165000029,152,연안동행정복지센터,35063,2803330,1105,54536,N,하행
2023-12-31,인천스마트,163002,27,165000029,153,라이프아파트,35060,2803333,147,54683,N,하행
2023-12-31,인천스마트,163002,27,165000029,154,SKLPG충전사업소,35638,2807286,428,55111,N,하행
2023-12-31,인천스마트,163002,27,165000029,155,항동7가버스차고지,35610,2807208,306,55417,N,하행
2023-12-31,인천스마트,163002,38,165000037,1,서창공영차고지,39871,2806423,0,0,Y,상행
2023-12-31,인천스마트,163002,38,165000037,2,뒷방죽들,39960,2807419,381,381,N,상행
2023-12-31,인천스마트,163002,38,165000037,3,운연역,39954,2806862,1372,1753,N,상행
2023-12-31,인천스마트,163002,38,165000037,4,정다운그린빌,92024,2807442,970,2723,N,상행
2023-12-31,인천스마트,163002,38,165000037,5,신일교회,39529,2801891,245,2968,N,상행
2023-12-31,인천스마트,163002,38,165000037,6,장수.서창동행정복지센터,39580,2801853,196,3164,N,상행
2023-12-31,인천스마트,163002,38,165000037,7,인천서창중학교,39767,2805585,225,3389,N,상행
2023-12-31,인천스마트,163002,38,165000037,8,청광플러스원아파트,39786,2805678,330,3719,N,상행
2023-12-31,인천스마트,163002,38,165000037,9,청광플러스원101동앞,92070,2808605,316,4035,N,상행
2023-12-31,인천스마트,163002,38,165000037,10,장서초등학교,39966,2806910,164,4199,N,상행
2023-12-31,인천스마트,163002,38,165000037,11,더포레스트아파트,39877,2806429,216,4415,N,상행
2023-12-31,인천스마트,163002,38,165000037,12,한빛초교앞,39773,2805649,680,5095,N,상행
2023-12-31,인천스마트,163002,38,165000037,13,서창퍼스트뷰후문,39777,2805659,271,5366,N,상행
2023-12-31,인천스마트,163002,38,165000037,14,도림주공1단지,39152,2802210,1570,6936,N,상행
2023-12-31,인천스마트,163002,38,165000037,15,도림주공2단지,39149,2802213,139,7075,N,상행
2023-12-31,인천스마트,163002,38,165000037,16,도림주공208동,39142,2802220,216,7291,N,상행
2023-12-31,인천스마트,163002,38,165000037,17,주적골,39510,2801901,293,7584,N,상행
2023-12-31,인천스마트,163002,38,165000037,18,논고개길,39819,2805900,693,8277,N,상행
2023-12-31,인천스마트,163002,38,165000037,19,논현사거리,39505,2801903,219,8496,N,상행
2023-12-31,인천스마트,163002,38,165000037,20,논현8단지동산마을,39569,2801864,434,8930,N,상행
2023-12-31,인천스마트,163002,38,165000037,21,논현1동행정복지센터,39598,2801842,351,9281,N,상행
2023-12-31,인천스마트,163002,38,165000037,22,논현9단지냇마을신영지웰A정문,39600,2801840,249,9530,N,상행
2023-12-31,인천스마트,163002,38,165000037,23,소래포구역,39648,2803799,375,9905,N,상행
2023-12-31,인천스마트,163002,38,165000037,24,논현센트럴뷰·에코메트로5단지,39693,2803804,370,10275,N,상행
2023-12-31,인천스마트,163002,38,165000037,25,논현동힐스테이트,39708,2804957,443,10718,N,상행
2023-12-31,인천스마트,163002,38,165000037,26,인천논현역앞,39659,2803810,225,10943,N,상행
2023-12-31,인천스마트,163002,38,165000037,27,청능로사거리,39622,2801820,286,11229,N,상행
2023-12-31,인천스마트,163002,38,165000037,28,논현신일해피트리아파트,39089,2802268,326,11555,N,상행
2023-12-31,인천스마트,163002,38,165000037,29,논현5단지달맞이마을,39079,2802276,335,11890,N,상행
2023-12-31,인천스마트,163002,38,165000037,30,인천힘찬종합병원,39628,2801814,427,12317,N,상행
2023-12-31,인천스마트,163002,38,165000037,31,논현3단지하늘마을301동,39631,2801811,198,12515,N,상행
